dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1732953600,2024-11-30 08:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.1,10000,-6.35,-3.21,-1.78,0.51,1019,,,59,2.57,270,,,,,,0,800,Clear,sky is clear,01n
1732957200,2024-11-30 09:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.12,10000,-5.99,-3.24,-1.9,0.51,1019,,,61,2.57,260,,,,,,0,800,Clear,sky is clear,01n
1732960800,2024-11-30 10:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.33,10000,-5.81,-3.98,-2.46,0.17,1019,,,63,3.09,260,,,,,,20,801,Clouds,few clouds,02n
1732964400,2024-11-30 11:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.44,10000,-5.74,-2.32,-2.46,-0.05,1019,,,64,1.54,220,,,,,,20,801,Clouds,few clouds,02n
1732968000,2024-11-30 12:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.49,10000,-5.97,-3.68,-1.78,-0.05,1020,,,63,2.57,210,,,,,,20,801,Clouds,few clouds,02n
1732971600,2024-11-30 13:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.43,10000,-5.51,0.43,-1.78,0.85,1021,,,61,0.45,318,2.68,,,,,20,801,Clouds,few clouds,02d
1732975200,2024-11-30 14:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.59,,-6.17,-2.34,0.85,1.84,1021,,,53,4.02,292,4.02,,,,,0,800,Clear,sky is clear,01d
1732978800,2024-11-30 15:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.39,10000,-7.4,-3.12,1.96,2.85,1021,,,45,7.72,300,12.35,,,,,20,801,Clouds,few clouds,02d
1732982400,2024-11-30 16:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.67,10000,-7.17,-2.56,1.4,3.85,1021,,,45,7.2,310,10.8,,,,,75,803,Clouds,broken clouds,04d
1732986000,2024-11-30 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.8,,-7.06,0.55,2.11,3.1,1020,,,45,2.24,262,2.68,,,,,69,803,Clouds,broken clouds,04d
1732989600,2024-11-30 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.36,10000,-7.68,-1.47,2.51,3.85,1019,,,41,6.69,300,10.29,,,,,20,801,Clouds,few clouds,02d
1732993200,2024-11-30 19:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.52,10000,-7.83,-0.32,2.51,4.06,1019,,,40,4.63,300,10.8,,,,,20,801,Clouds,few clouds,02d
1732996800,2024-11-30 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.5,10000,-7.85,-0.35,2.51,3.85,1019,,,40,4.63,290,,,,,,20,801,Clouds,few clouds,02d
1733000400,2024-11-30 21:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.08,10000,-7.36,-0.57,2.33,3.85,1020,,,43,4.12,280,,,,,,20,801,Clouds,few clouds,02d
1733004000,2024-11-30 22:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.72,10000,-7.7,-1.9,1.28,2.17,1020,,,46,3.6,340,,,,,,20,801,Clouds,few clouds,02n
1733007600,2024-11-30 23:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.09,10000,-7.26,-2.66,-0.24,1.62,1021,,,50,3.6,340,,,,,,20,801,Clouds,few clouds,02n
1733011200,2024-12-01 00:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.46,10000,-7.78,-3.8,-0.39,1.06,1021,,,50,4.12,340,,,,,,20,801,Clouds,few clouds,02n
1733014800,2024-12-01 01:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.05,10000,-7.45,-3.93,-1,0.51,1021,,,53,3.6,350,,,,,,20,801,Clouds,few clouds,02n
1733018400,2024-12-01 02:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.72,10000,-7.55,-4.45,-1.56,-0.05,1021,,,56,3.09,350,,,,,,0,800,Clear,sky is clear,01n
1733022000,2024-12-01 03:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.78,10000,-7,-3.44,-2.11,-0.05,1022,,,59,2.06,350,,,,,,0,800,Clear,sky is clear,01n
1733025600,2024-12-01 04:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.91,10000,-6.74,-2.86,-2.67,-0.05,1021,,,61,1.54,350,,,,,,40,802,Clouds,scattered clouds,03n
1733029200,2024-12-01 05:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.63,10000,-7.43,-5.03,-3.41,-0.15,1022,,,61,2.57,90,,,,,,75,803,Clouds,broken clouds,04n
1733032800,2024-12-01 06:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.02,10000,-7.04,-4.3,-2.67,-0.61,1022,,,60,2.57,130,,,,,,75,803,Clouds,broken clouds,04n
1733036400,2024-12-01 07:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.03,10000,-7.05,-1.03,-2.85,-0.15,1022,,,60,0.45,150,0.45,,,,,75,803,Clouds,broken clouds,04n
1733040000,2024-12-01 08:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.82,10000,-6.66,-0.82,-2.3,-0.15,1022,,,61,0,0,,,,,,75,803,Clouds,broken clouds,04n
1733043600,2024-12-01 09:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.79,10000,-6.44,-3.45,-2.3,-0.61,1021,,,62,2.06,220,,,,,,75,803,Clouds,broken clouds,04n
1733047200,2024-12-01 10:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.93,10000,-5.67,-3.62,-2.3,-0.61,1021,,,67,2.06,200,,,,,,75,803,Clouds,broken clouds,04n
1733050800,2024-12-01 11:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.17,10000,-5.66,-2.01,-2.3,0.17,1022,,,63,1.54,250,,,,,,75,803,Clouds,broken clouds,04n
1733054400,2024-12-01 12:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.29,10000,-5.82,-1.49,-2.11,0.85,1022,,,60,1.54,210,,,,,,100,804,Clouds,overcast clouds,04n
1733058000,2024-12-01 13:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.43,10000,-6.09,-1.33,-1.56,0.85,1021,,,58,1.54,240,,,,,,100,804,Clouds,overcast clouds,04d
1733061600,2024-12-01 14:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.06,10000,-5.17,-1.29,-0.63,1.85,1022,,,60,2.06,260,,,,,,100,804,Clouds,overcast clouds,04d
1733065200,2024-12-01 15:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.06,10000,-4.3,1.68,1.4,3.28,1021,,,56,1.54,240,,,,,,100,804,Clouds,overcast clouds,04d
1733068800,2024-12-01 16:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.57,10000,-4.39,0.49,4,5.85,1021,,,50,5.66,260,,,,,,75,803,Clouds,broken clouds,04d
1733072400,2024-12-01 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.68,10000,-4.98,3.26,4.98,7.15,1020,,,44,3.09,260,,,,,,75,803,Clouds,broken clouds,04d
1733076000,2024-12-01 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.3,10000,-4.74,3.98,5.54,7.15,1019,,,43,3.13,237,3.58,,,,,75,803,Clouds,broken clouds,04d
1733079600,2024-12-01 19:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.86,10000,-4.57,4.38,5.29,7.85,1019,,,42,3.58,287,4.92,,,,,75,803,Clouds,broken clouds,04d
1733083200,2024-12-01 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.57,10000,-4.53,4.01,5.85,6.85,1019,,,43,3.6,250,,,,,,75,803,Clouds,broken clouds,04d
1733086800,2024-12-01 21:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.76,,-4.39,5.76,5.5,6.06,1019,,,46,0.89,15,2.24,,,,,94,804,Clouds,overcast clouds,04d
1733090400,2024-12-01 22:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.85,10000,-3.47,1.33,4.42,5.85,1019,,,53,4.63,340,,,,,,100,804,Clouds,overcast clouds,04n
1733094000,2024-12-01 23:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.13,10000,-2.4,0.44,3.78,4.85,1020,,,61,4.63,340,,,,,,100,804,Clouds,overcast clouds,04n
1733097600,2024-12-02 00:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.65,10000,-2.23,1.73,3.22,3.85,1021,,,64,2.06,290,,,,,,100,804,Clouds,overcast clouds,04n
1733101200,2024-12-02 01:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.01,10000,-2.22,-1.48,2.39,3.85,1021,,,67,5.66,340,,,,,,100,804,Clouds,overcast clouds,04n
1733104800,2024-12-02 02:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.31,10000,-2.64,-0.35,1.59,2.85,1021,,,68,2.57,330,,,,,,75,803,Clouds,broken clouds,04n
1733108400,2024-12-02 03:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.91,10000,-4.26,-2.01,0.48,2.85,1022,,,61,4.12,330,,,,,,75,803,Clouds,broken clouds,04n
1733112000,2024-12-02 04:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.31,10000,-5.76,-2.4,-0.08,1.85,1022,,,56,3.6,330,,,,,,40,802,Clouds,scattered clouds,03n
1733115600,2024-12-02 05:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.6,10000,-6.36,-3.26,-0.11,1.06,1023,,,56,3.6,340,,,,,,40,802,Clouds,scattered clouds,03n
1733119200,2024-12-02 06:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.1,10000,-8.31,-4.24,-0.63,0.85,1022,,,49,4.12,330,,,,,,20,801,Clouds,few clouds,02n
1733122800,2024-12-02 07:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.52,,-8.43,-0.52,-1,-0.05,1023,,,51,0.89,288,3.58,,,,,0,800,Clear,sky is clear,01n
1733126400,2024-12-02 08:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.66,10000,-8.78,-2.94,-1.56,-0.15,1023,,,50,1.79,318,2.24,,,,,0,800,Clear,sky is clear,01n
1733130000,2024-12-02 09:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.95,10000,-9.06,-5.15,-1.56,-0.61,1023,,,50,3.6,280,,,,,,0,800,Clear,sky is clear,01n
1733133600,2024-12-02 10:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.4,10000,-8.82,-6.75,-2.46,-1.15,1023,,,53,5.14,290,,,,,,0,800,Clear,sky is clear,01n
1733137200,2024-12-02 11:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.49,10000,-8.9,-6.86,-2.11,-1.15,1023,,,53,5.14,300,,,,,,0,800,Clear,sky is clear,01n
1733140800,2024-12-02 12:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.77,10000,-8.75,-4.23,-3.01,-1.15,1024,,,55,1.79,292,4.02,,,,,20,801,Clouds,few clouds,02n
1733144400,2024-12-02 13:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.94,10000,-8.38,-4.75,-2.67,-0.15,1024,,,53,3.13,332,4.02,,,,,40,802,Clouds,scattered clouds,03d
1733148000,2024-12-02 14:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.22,,-7.92,-3.88,-1.56,0.17,1025,,,52,3.13,258,4.92,,,,,8,800,Clear,sky is clear,01d
1733151600,2024-12-02 15:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.81,10000,-7.72,-3.37,-0.02,1.85,1025,,,49,4.12,320,,,,,,20,801,Clouds,few clouds,02d
1733155200,2024-12-02 16:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.23,10000,-6.79,-3.13,1.09,2.85,1024,,,48,7.2,340,,,,,,20,801,Clouds,few clouds,02d
1733158800,2024-12-02 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.18,10000,-6.5,-1.49,2.2,4.06,1024,,,46,6.17,340,,,,,,20,801,Clouds,few clouds,02d
1733162400,2024-12-02 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.97,10000,-6.11,-0.69,2.89,4.85,1023,,,45,6.69,340,,,,,,20,801,Clouds,few clouds,02d
1733166000,2024-12-02 19:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.64,10000,-6.09,0.82,3.07,5.17,1023,,,43,5.14,320,8.23,,,,,20,801,Clouds,few clouds,02d
1733169600,2024-12-02 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.13,10000,-5.96,1.68,4.33,5.85,1023,,,42,4.63,350,,,,,,20,801,Clouds,few clouds,02d
1733173200,2024-12-02 21:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.42,10000,-6.27,-0.31,3.31,4.95,1023,,,43,7.2,330,8.75,,,,,20,801,Clouds,few clouds,02d
1733176800,2024-12-02 22:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.27,10000,-6.18,-0.9,2.54,3.85,1024,,,47,5.14,320,,,,,,20,801,Clouds,few clouds,02n
1733180400,2024-12-02 23:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.8,,-5.84,1.68,1.59,3.28,1025,,,50,1.34,198,4.02,,,,,0,800,Clear,sky is clear,01n
1733184000,2024-12-03 00:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.03,10000,-6.25,-2.45,1.04,2.85,1025,,,51,5.14,330,,,,,,0,800,Clear,sky is clear,01n
1733187600,2024-12-03 01:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.43,10000,-6.3,-2.92,-0.63,1.85,1025,,,53,4.63,310,,,,,,0,800,Clear,sky is clear,01n
1733191200,2024-12-03 02:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.19,10000,-6.07,-2.15,-0.08,1.85,1026,,,55,3.09,300,,,,,,0,800,Clear,sky is clear,01n
1733194800,2024-12-03 03:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.2,10000,-6.69,-5.03,-0.45,0.85,1026,,,56,5.66,310,,,,,,0,800,Clear,sky is clear,01n
1733198400,2024-12-03 04:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.26,,-6.51,-3.05,-1,-0.05,1026,,,59,2.24,341,2.68,,,,,0,800,Clear,sky is clear,01n
1733202000,2024-12-03 05:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.66,10000,-6.89,-3.88,-1,-0.15,1026,,,59,2.57,0,,,,,,0,800,Clear,sky is clear,01n
1733205600,2024-12-03 06:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.01,10000,-7.42,-5.22,-1.56,-0.15,1026,,,58,3.6,290,,,,,,0,800,Clear,sky is clear,01n
1733209200,2024-12-03 07:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.01,10000,-7.42,-5.22,-1.56,-0.15,1027,,,58,3.6,320,,,,,,0,800,Clear,sky is clear,01n
1733212800,2024-12-03 08:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.34,10000,-7.54,-5.63,-1.69,-1.15,1027,,,59,3.6,300,,,,,,0,800,Clear,sky is clear,01n
1733216400,2024-12-03 09:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.54,10000,-7.35,-5.43,-2.46,-1.15,1027,,,61,3.09,0,,,,,,0,800,Clear,sky is clear,01n
1733220000,2024-12-03 10:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.54,10000,-7.35,-5.85,-2.46,-1.15,1027,,,61,3.58,15,5.81,,,,,20,801,Clouds,few clouds,02n
1733223600,2024-12-03 11:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.6,10000,-7.59,-4.62,-2.11,-1.15,1027,,,60,2.24,329,5.36,,,,,20,801,Clouds,few clouds,02n
1733227200,2024-12-03 12:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.35,10000,-7.35,-5.24,-2.11,-1.15,1028,,,60,3.13,244,6.26,,,,,20,801,Clouds,few clouds,02n
1733230800,2024-12-03 13:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.64,10000,-7.07,-4.35,-2.11,-0.15,1028,,,58,3.09,310,,,,,,20,801,Clouds,few clouds,02d
1733234400,2024-12-03 14:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.35,,-6.57,-2.79,-1,0.73,1029,,,56,2.68,360,6.71,,,,,14,801,Clouds,few clouds,02d
1733238000,2024-12-03 15:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.63,10000,-6.14,-3.46,1.09,2.85,1029,,,53,6.17,320,12.35,,,,,20,801,Clouds,few clouds,02d
1733241600,2024-12-03 16:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.72,10000,-5.68,-2.07,2.2,3.28,1029,,,51,6.17,330,10.8,,,,,40,802,Clouds,scattered clouds,03d
1733245200,2024-12-03 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.15,10000,-5.21,0.46,2.85,4.61,1028,,,48,4.63,300,,,,,,40,802,Clouds,scattered clouds,03d
1733248800,2024-12-03 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.99,10000,-5.28,0.81,3.87,5.85,1027,,,45,6.17,330,10.8,,,,,20,801,Clouds,few clouds,02d
1733252400,2024-12-03 19:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.45,10000,-5.43,2.08,4.42,6.85,1027,,,43,4.63,320,8.23,,,,,20,801,Clouds,few clouds,02d
1733256000,2024-12-03 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.35,,-5.79,3.17,4.42,5.88,1027,,,42,2.68,298,7.6,,,,,15,801,Clouds,few clouds,02d
1733259600,2024-12-03 21:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.65,,-5.81,2.33,3.87,5.17,1027,,,44,2.68,323,6.26,,,,,0,800,Clear,sky is clear,01d
1733263200,2024-12-03 22:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.63,10000,-5.88,-0.69,3.1,3.85,1028,,,47,5.66,300,10.29,,,,,20,801,Clouds,few clouds,02n
1733266800,2024-12-03 23:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.08,10000,-6.09,-1.14,1.99,3.85,1028,,,48,5.14,290,,,,,,0,800,Clear,sky is clear,01n
1733270400,2024-12-04 00:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.54,10000,-6.29,-2.07,1.78,2.85,1029,,,49,5.66,280,,,,,,0,800,Clear,sky is clear,01n
1733274000,2024-12-04 01:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.45,10000,-6.51,-3.45,1.04,1.85,1029,,,52,5.66,310,,,,,,0,800,Clear,sky is clear,01n
1733277600,2024-12-04 02:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.68,,-6.71,-2.39,-0.24,1.06,1029,,,54,2.68,291,6.26,,,,,0,800,Clear,sky is clear,01n
1733281200,2024-12-04 03:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.35,10000,-7.2,-3.16,-0.02,0.85,1029,,,53,3.09,300,,,,,,0,800,Clear,sky is clear,01n
1733284800,2024-12-04 04:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.23,10000,-6.67,-1.55,-0.67,0.85,1029,,,56,1.54,0,,,,,,0,800,Clear,sky is clear,01n
1733288400,2024-12-04 05:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.03,10000,-6.43,-2.49,-1.22,0.51,1029,,,58,2.06,230,,,,,,0,800,Clear,sky is clear,01n
1733292000,2024-12-04 06:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.4,,-6.45,-0.4,-1.78,-0.05,1029,,,60,0.45,356,3.13,,,,,0,800,Clear,sky is clear,01n
1733295600,2024-12-04 07:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.56,10000,-6.6,-2.46,-2.33,-0.05,1029,,,60,1.54,260,,,,,,0,800,Clear,sky is clear,01n
1733299200,2024-12-04 08:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.99,10000,-6.63,-3.69,-3.44,-0.61,1028,,,62,2.06,200,,,,,,0,800,Clear,sky is clear,01n
1733302800,2024-12-04 09:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.18,10000,-6.45,-3.17,-3.44,-0.61,1028,,,64,1.54,220,,,,,,0,800,Clear,sky is clear,01n
1733306400,2024-12-04 10:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.86,10000,-6.92,-5.3,-4,-1.17,1028,,,65,2.57,230,,,,,,0,800,Clear,sky is clear,01n
1733310000,2024-12-04 11:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-1.84,10000,-6.73,-4.68,-3.41,-1.5,1027,,,66,2.06,210,,,,,,20,801,Clouds,few clouds,02n
1733313600,2024-12-04 12:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-2.42,10000,-6.94,-5.97,-4,-1.73,1027,,,68,2.57,210,,,,,,40,802,Clouds,scattered clouds,03n
1733317200,2024-12-04 13:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,-0.71,10000,-5.46,-4.43,-2.33,-0.58,1027,,,67,3.09,200,,,,,,75,803,Clouds,broken clouds,04d
1733320800,2024-12-04 14:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,0.12,10000,-5.58,-3.85,-0.82,0.51,1026,,,62,3.6,210,,,,,,75,803,Clouds,broken clouds,04d
1733324400,2024-12-04 15:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.37,10000,-5.71,-3.28,-0.24,2.15,1025,,,56,5.14,190,,,,,,0,800,Clear,sky is clear,01d
1733328000,2024-12-04 16:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.82,10000,-6.06,-2.17,2.16,3.5,1024,,,49,6.69,190,,,,,,20,801,Clouds,few clouds,02d
1733331600,2024-12-04 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.01,,-6.33,0.91,3.07,4.39,1021,,,44,3.58,225,8.49,,,,,11,801,Clouds,few clouds,02d
1733335200,2024-12-04 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.5,10000,-6.75,-0.55,3.44,4.95,1019,,,41,8.23,180,,,,,,75,803,Clouds,broken clouds,04d
1733338800,2024-12-04 19:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.29,,-6.65,1.91,3.44,4.61,1018,,,42,2.68,280,4.02,,,,,92,804,Clouds,overcast clouds,04d
1733342400,2024-12-04 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.61,,-6.66,2.29,4,4.95,1017,,,41,2.68,324,7.6,,,,,99,804,Clouds,overcast clouds,04d
1733346000,2024-12-04 21:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.86,,-6.46,1.68,4,5.17,1016,,,41,4.02,188,4.47,,,,,96,804,Clouds,overcast clouds,04d
1733349600,2024-12-04 22:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.86,,-5.91,2.58,4,5.17,1015,,,43,2.68,225,6.71,,,,,84,803,Clouds,broken clouds,04n
1733353200,2024-12-04 23:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.08,10000,-5.73,-0.1,4,5.85,1013,,,43,9.26,190,12.35,,,,,100,804,Clouds,overcast clouds,04n
1733356800,2024-12-05 00:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.21,10000,-5.36,1.09,4.76,5.85,1012,,,44,6.17,200,10.8,,,,,100,804,Clouds,overcast clouds,04n
1733360400,2024-12-05 01:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.48,10000,-4.62,0.73,4.55,5.85,1011,,,46,8.23,200,12.86,,,,,100,804,Clouds,overcast clouds,04n
1733364000,2024-12-05 02:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.91,10000,-4.27,1.44,5.32,6.85,1010,,,46,7.72,200,11.83,,,,,75,803,Clouds,broken clouds,04n
1733367600,2024-12-05 03:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.42,10000,-3.6,2.44,5.88,6.85,1009,,,47,6.69,210,10.29,,,,,75,803,Clouds,broken clouds,04n
1733371200,2024-12-05 04:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.88,10000,-3.74,2.27,5.67,7.85,1008,,,45,9.26,200,13.38,0.14,,,,100,500,Rain,light rain,10n
1733374800,2024-12-05 05:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.98,10000,-3.92,2.83,5.88,7.85,1007,,,44,7.72,210,13.38,0.15,,,,75,500,Rain,light rain,10n
1733378400,2024-12-05 06:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.53,,-3.51,4.57,5.67,6.84,1005,,,47,2.68,238,4.02,,,,,0,800,Clear,sky is clear,01n
1733382000,2024-12-05 07:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.41,10000,-3.36,1.65,5.67,6.85,1004,,,48,9.26,210,13.38,,,,,75,803,Clouds,broken clouds,04n
1733385600,2024-12-05 08:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.06,10000,-3.4,2.18,5.11,6.85,1003,,,49,6.17,200,11.83,,,,,100,804,Clouds,overcast clouds,04n
1733389200,2024-12-05 09:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.85,,-3.57,2.65,5.11,6.06,1003,,,49,4.47,210,6.26,,,,,93,804,Clouds,overcast clouds,04n
1733392800,2024-12-05 10:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.26,10000,-3,1.74,4.76,6.85,1004,,,50,8.23,310,13.38,,,,,100,804,Clouds,overcast clouds,04n
1733396400,2024-12-05 11:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.18,10000,-0.75,1.27,4.21,5.85,1004,,,65,5.66,290,11.83,0.17,,,,100,500,Rain,light rain,10n
1733400000,2024-12-05 12:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.67,,-0.46,2.75,3.65,4.95,1005,,,69,2.24,220,3.13,0.17,,,,100,500,Rain,light rain,10n
